2018-10-2,三重區,莧菜 紅莧菜,40.0,40.0,40.0,40.0,580.0
2018-10-2,三重區,薑 其他,40.0,40.0,40.0,40.0,166.0
2018-10-2,三重區,珊瑚菇,40.0,40.0,40.0,40.0,375.0
2018-10-2,三重區,皇宮菜 大葉,40.7,33.6,22.6,32.8,2645.0
2018-10-2,三重區,花椰菜 青梗,40.9,35.1,23.6,34.0,3936.0
2018-10-2,三重區,菜豆 白色,42.0,33.7,18.0,32.2,836.0
2018-10-2,三重區,青江白菜 小梗,43.2,38.1,33.2,38.1,955.0
2018-10-2,三重區,胡瓜 黑刺,43.5,27.1,16.3,28.2,262.0
2018-10-2,三重區,薯蕷 紅薯蕷,43.8,28.3,13.9,28.5,748.0
2018-10-2,三重區,芋 檳榔心芋,44.1,31.6,26.0,33.0,900.0
2018-10-2,三重區,薯蕷 白薯蕷,44.4,28.4,13.5,28.6,1206.0
2018-10-2,三重區,芥藍菜,45.0,40.0,35.0,40.0,142.0
2018-10-2,三重區,韭菜 白頭,45.0,43.6,40.0,43.1,3436.0
2018-10-2,三重區,南瓜 青如意,45.0,31.3,30.0,33.8,125.0
2018-10-2,三重區,辣椒 糯米椒,45.0,45.0,45.0,45.0,120.0
2018-10-2,三重區,芽菜類 苜蓿芽,45.0,45.0,45.0,45.0,8.0
2018-10-2,三重區,苦瓜 其他,45.9,41.1,30.9,40.0,912.0
2018-10-2,三重區,甘藍 改良種,46.8,37.1,28.1,37.2,3360.0
2018-10-2,三重區,萵苣菜 油麥菜,46.8,39.8,31.8,39.6,4749.0
2018-10-2,三重區,小白菜 土白菜,46.9,30.9,28.4,33.6,860.0
2018-10-2,三重區,青蔥 北蔥,47.0,34.2,24.8,34.9,195.0
2018-10-2,三重區,菜豆 青色,49.4,36.8,23.6,36.7,491.5
2018-10-2,三重區,苦瓜 翠綠,50.0,44.3,37.0,44.0,2635.0
2018-10-2,三重區,皇宮菜 小葉,50.0,44.3,30.5,42.7,72.0
2018-10-2,三重區,洛神花,50.0,50.0,44.7,49.0,1340.0
2018-10-2,三重區,甘藍 初秋,50.0,45.6,20.0,41.4,1038.0
2018-10-2,三重區,菜豆 紅色,50.3,35.4,27.0,36.7,99.0
2018-10-2,三重區,小白菜 蚵仔白,52.0,42.0,42.0,44.0,1920.0
2018-10-2,三重區,油菜 小松菜,52.0,52.0,52.0,52.0,300.0
2018-10-2,三重區,茄子 麻荸茄,52.4,36.2,26.3,37.4,2442.0
2018-10-2,三重區,紅鳳菜 紅鳳菜,53.1,40.4,27.7,40.4,4120.0
2018-10-2,三重區,蠔菇 鮑魚菇,55.0,55.0,55.0,55.0,80.0
2018-10-2,三重區,芽菜類 豌豆芽,55.0,55.0,55.0,55.0,210.0
2018-10-2,三重區,辣椒 紅小,59.1,42.5,40.0,45.3,32.0
2018-10-2,三重區,番茄 牛蕃茄,59.9,37.1,22.2,38.7,3730.0
2018-10-2,三重區,大蒜 蒜頭,60.0,49.0,36.0,48.6,220.0
2018-10-2,三重區,芹菜 水耕,60.0,60.0,60.0,60.0,1406.0
2018-10-2,三重區,萊豆 豆莢,60.0,60.0,60.0,60.0,60.0
2018-10-2,三重區,洋菇,60.0,60.0,60.0,60.0,80.0
2018-10-2,三重區,秀珍菇,60.0,60.0,60.0,60.0,120.0
2018-10-2,三重區,菱角 生菱角,65.0,65.0,65.0,65.0,1860.0
2018-10-2,三重區,青花苔 進口,65.0,54.7,40.2,53.9,818.0
2018-10-2,三重區,苦瓜 白大米,67.2,51.3,35.1,51.2,1835.0
2018-10-2,三重區,濕香菇,70.0,70.0,70.0,70.0,522.0
2018-10-2,三重區,鴻禧菇,70.0,70.0,70.0,70.0,100.0
2018-10-2,三重區,小白菜 水耕,70.0,55.0,40.0,55.0,3879.0
2018-10-2,三重區,菠菜 角葉,74.1,55.9,36.3,55.6,400.0
2018-10-2,三重區,茭白筍 去殼,74.8,47.4,36.8,50.7,158.0
2018-10-2,三重區,茭白筍 帶殼,75.0,40.6,19.2,43.2,130.0
2018-10-2,三重區,其他菇類,80.0,37.6,12.0,41.0,378.0
2018-10-2,三重區,敏豆 醜豆,80.0,53.0,20.0,51.8,1760.0
2018-10-2,三重區,韭菜 韭菜花,80.0,47.0,32.2,50.7,10.0
2018-10-2,三重區,苦瓜 山苦瓜,80.0,79.3,75.0,78.6,300.0
2018-10-2,三重區,青蔥 粉蔥,80.5,68.6,45.2,66.3,1186.0
2018-10-2,三重區,甜椒 青椒,84.3,49.6,18.3,50.3,1036.0
2018-10-2,三重區,蕨菜 山蘇,85.0,85.0,85.0,85.0,32.0
2018-10-2,三重區,萵苣菜 水耕,89.0,89.0,89.0,89.0,15.0
2018-10-2,三重區,杏鮑菇,90.0,61.7,30.0,61.0,1360.0
2018-10-2,三重區,芹菜 白梗,90.8,59.8,50.0,64.1,920.0
2018-10-2,三重區,大蒜 蒜瓣,96.4,51.2,35.5,57.1,200.0
2018-10-2,三重區,薑 老薑,98.1,66.3,29.3,65.3,664.0
2018-10-2,三重區,甜椒 彩色種,106.5,78.3,42.7,76.8,621.0
2018-10-2,三重區,黃秋葵,107.6,66.9,27.4,67.1,403.0
2018-10-2,三重區,敏豆 白豆,114.2,74.8,27.5,73.2,1346.0
2018-10-2,三重區,辣椒 朝天椒,150.0,122.0,74.2,118.0,820.0
2018-10-2,三重區,大蒜 軟梗,210.0,145.6,84.1,146.2,185.0
2018-10-2,三重區,蓮藕 蓮子,240.0,240.0,240.0,240.0,3.0
2018-10-2,台中市,甘薯 臺農66號,8.1,4.5,2.9,4.9,88.0
2018-10-2,台中市,冬瓜 白皮,13.8,10.6,7.3,10.5,260.0
2018-10-2,台中市,蘿蔔 進口,14.0,12.4,9.1,11.0,3295.0
2018-10-2,台中市,扁蒲 花蒲,14.4,10.7,6.9,11.3,2762.0
2018-10-2,台中市,扁蒲 梨子蒲,14.4,11.0,6.8,10.7,1729.0
2018-10-2,台中市,豆薯,16.0,15.0,10.0,13.6,140.0
2018-10-2,台中市,越瓜 青色,16.0,13.0,10.0,13.4,470.0
2018-10-2,台中市,芽菜類 綠豆芽,17.0,17.0,17.0,17.0,60.0
2018-10-2,台中市,玉米 糯米黑,17.0,17.0,17.0,17.0,440.0
2018-10-2,台中市,馬鈴薯 本產,17.7,13.0,7.0,14.5,1432.0
2018-10-2,台中市,敏豆 翼豆,18.0,14.0,13.0,14.5,60.0
2018-10-2,台中市,玉米 糯米白,18.0,15.0,15.0,16.0,724.0
