13829,臺南市,鱠,100,847376.4178
12026,臺南市,凡納對蝦,96,846859.9929
14177,臺南市,文蛤,101,844409.3264
12886,新北市,花腹鯖,105,841245.55
10832,基隆市,其他蝦類,103,835369.0
12894,新北市,鯖,102,834878.33
11581,臺南市,吳郭魚類,95,826815.9546
11633,臺南市,虱目魚,99,825475.8024
7458,屏東縣,黃鰭鮪,95,820338.2387
7459,屏東縣,黃鰭鮪,96,817694.2918
10774,基隆市,日本對蝦,92,814500.0
11946,臺南市,其他海水魚類,96,811140.6131
10831,基隆市,其他蝦類,102,808787.0
12065,臺南市,牡蠣,93,808333.08
15565,國外基地,秋刀魚,97,808257.9389
7471,屏東縣,太平洋黑鮪,93,802124.9115
11582,臺南市,吳郭魚類,96,801226.1967
14175,臺南市,牡蠣,106,795966.543
15600,國外基地,魷魚,97,793031.7152
5623,嘉義縣,吳郭魚類,105,791487.175
11628,臺南市,虱目魚,94,789015.005
11610,臺南市,日本鰻鱺,99,784220.535
15505,國外基地,大鯊,94,783053.6902
6584,高雄市,鱸魚,99,782591.496
14169,臺南市,牡蠣,100,782423.4
12515,高雄市,秋刀魚,92,778496.8346
5550,雲林縣,文蛤,96,773995.6741
10775,基隆市,日本對蝦,93,773250.0
14173,臺南市,牡蠣,104,773167.0
7536,屏東縣,黑皮旗魚,97,770966.55
13831,臺南市,鱠,102,767744.1669
6201,嘉義縣,凡納對蝦,103,766297.5473
1372,宜蘭縣,其他海水魚類,96,763827.0722
4993,雲林縣,日本鰻鱺,101,763377.856
14128,臺南市,凡納對蝦,105,762279.2711
12517,高雄市,秋刀魚,94,760631.603
12025,臺南市,凡納對蝦,95,758919.86
7464,屏東縣,黃鰭鮪,101,754926.542
11607,臺南市,日本鰻鱺,93,752668.1
10679,基隆市,花腹鯖,106,745797.9568
5720,嘉義縣,日本花鱸,105,739258.704
5723,嘉義縣,尖吻鱸,104,739251.865
10777,基隆市,日本對蝦,95,738850.0
11578,臺南市,吳郭魚類,92,730640.9485
1652,宜蘭縣,桃紅珊瑚,104,730618.0
15564,國外基地,秋刀魚,96,729836.183
14298,高雄市,虱目魚,105,726066.3395
12519,高雄市,秋刀魚,96,725336.768
1381,宜蘭縣,其他海水魚類,105,722807.1392
7537,屏東縣,黑皮旗魚,98,721609.773
5698,嘉義縣,日本鰻鱺,101,717967.09
11632,臺南市,虱目魚,98,715761.5314
7538,屏東縣,黑皮旗魚,99,713377.3297
10778,基隆市,日本對蝦,96,711870.0
15454,國外基地,黑皮旗魚,100,707454.6123
4678,彰化縣,牡蠣,105,707268.75
15560,國外基地,秋刀魚,92,703461.2794
14129,臺南市,凡納對蝦,106,702655.4977
11767,臺南市,鱠,99,701887.3241
10779,基隆市,日本對蝦,97,701559.4
12024,臺南市,凡納對蝦,94,701542.86
1380,宜蘭縣,其他海水魚類,104,693234.296
12069,臺南市,牡蠣,97,687343.24
12066,臺南市,牡蠣,94,685153.177
12068,臺南市,牡蠣,96,682208.32
12969,新北市,鎖管,106,681736.2474
7468,屏東縣,黃鰭鮪,105,678363.246
12884,新北市,花腹鯖,103,675115.53
12516,高雄市,秋刀魚,93,672493.6
7304,屏東縣,鬼頭刀,106,671659.8298
1370,宜蘭縣,其他海水魚類,94,667728.167
14124,臺南市,凡納對蝦,101,665848.084
7539,屏東縣,黑皮旗魚,100,665797.8744
15595,國外基地,魷魚,92,659351.042
12885,新北市,花腹鯖,104,658185.8025
971,宜蘭縣,鯖,92,657641.7186
6596,高雄市,虱目魚,95,656392.202
7472,屏東縣,太平洋黑鮪,94,656088.9382
4679,彰化縣,牡蠣,106,655701.2
5766,嘉義縣,虱目魚,106,653889.5143
6200,嘉義縣,凡納對蝦,102,653607.9855
12337,高雄市,帶鰆科,97,648547.8452
15563,國外基地,秋刀魚,95,648170.5148
5721,嘉義縣,日本花鱸,106,647888.5438
7816,屏東縣,凡納對蝦,92,647150.75
7535,屏東縣,黑皮旗魚,96,647071.3485
4942,雲林縣,吳郭魚類,94,644560.0128
12067,臺南市,牡蠣,95,644008.67
14950,高雄市,凡納對蝦,101,641951.1007
5733,嘉義縣,鱸魚,99,638381.705
6568,高雄市,日本鰻鱺,96,637047.05
12243,高雄市,鱠,96,634559.2075
6916,屏東縣,其他鯛,92,632579.9
6202,嘉義縣,凡納對蝦,104,632077.131
7533,屏東縣,黑皮旗魚,94,627649.499
263,新北市,鎖管,92,625146.54
12029,臺南市,凡納對蝦,99,620832.554
7534,屏東縣,黑皮旗魚,95,618219.7852
14454,高雄市,鞍帶石斑魚,105,617426.8026
14123,臺南市,凡納對蝦,100,616305.743
5699,嘉義縣,日本鰻鱺,102,612802.4
6790,屏東縣,日本鰻鱺,100,610397.95
10101,澎湖縣,海鱺,106,608903.443
12023,臺南市,凡納對蝦,93,603981.66
15453,國外基地,黑皮旗魚,99,603224.9872
7540,屏東縣,黑皮旗魚,101,602435.7192
10735,基隆市,其他海水魚類,97,601588.6
12338,高雄市,帶鰆科,98,600309.67
6203,嘉義縣,凡納對蝦,105,598632.0077
5610,嘉義縣,吳郭魚類,92,598430.2504
14033,臺南市,其他海水魚類,101,598039.158
7467,屏東縣,黃鰭鮪,104,596458.9604
10776,基隆市,日本對蝦,94,590639.0
15275,國外基地,帶鰆科,95,590058.2719
10830,基隆市,其他蝦類,101,587119.5
12892,新北市,鯖,100,586710.81
6869,屏東縣,其他觀賞魚,100,585918.6251
14268,高雄市,尖吻鱸,103,583696.6001
14272,高雄市,鱸魚,100,581563.2132
5703,嘉義縣,日本鰻鱺,106,579907.23
10864,基隆市,遠海梭子蟹,104,579698.4
5017,雲林縣,日本花鱸,103,579054.0
7465,屏東縣,黃鰭鮪,102,578901.8675
5765,嘉義縣,虱目魚,105,575449.0368
6401,臺南市,日本鰻鱺,97,575213.67
12530,高雄市,其他海水魚類,98,574793.0986
14274,高雄市,鱸魚,102,571589.6952
981,宜蘭縣,鯖,102,570442.7631
10094,澎湖縣,海鱺,99,569617.5
5760,嘉義縣,虱目魚,100,566689.0432
5612,嘉義縣,吳郭魚類,94,566227.6865
493,宜蘭縣,香魚,106,564578.5
5613,嘉義縣,吳郭魚類,95,564503.5049
5611,嘉義縣,吳郭魚類,93,564043.9158
13633,臺南市,日本鰻鱺,102,563603.42
6828,屏東縣,紅眼沙鱸,101,562058.7021
7532,屏東縣,黑皮旗魚,93,561543.3657
14860,高雄市,美洲大赤魷,105,558527.0013
4676,彰化縣,牡蠣,103,554270.64
7474,屏東縣,太平洋黑鮪,96,552689.2312
4943,雲林縣,吳郭魚類,95,552173.5318
7819,屏東縣,凡納對蝦,95,551578.62
12531,高雄市,其他海水魚類,99,551016.3432
15455,國外基地,黑皮旗魚,101,546720.9783
1290,宜蘭縣,鋸峰齒鯊,97,543204.4261
4675,彰化縣,牡蠣,102,539160.0
4072,彰化縣,日本鰻鱺,104,537119.76
7470,屏東縣,太平洋黑鮪,92,536098.59
15450,國外基地,黑皮旗魚,96,535291.1436
10736,基隆市,其他海水魚類,98,533565.0
1379,宜蘭縣,其他海水魚類,103,533490.2272
7966,屏東縣,鱉,100,530222.26
7473,屏東縣,太平洋黑鮪,95,528783.8926
7299,屏東縣,鬼頭刀,101,528484.7016
7531,屏東縣,黑皮旗魚,92,528174.0957
10089,澎湖縣,海鱺,94,527800.0
7303,屏東縣,鬼頭刀,105,521855.0914
5852,嘉義縣,鱠,101,517984.468
7466,屏東縣,黃鰭鮪,103,516609.9078
15511,國外基地,大鯊,100,514966.0938
15507,國外基地,大鯊,96,514138.6731
4948,雲林縣,吳郭魚類,100,510061.6716
15452,國外基地,黑皮旗魚,98,507762.8585
10090,澎湖縣,海鱺,95,506890.0
5764,嘉義縣,虱目魚,104,506317.4934
7817,屏東縣,凡納對蝦,93,503581.9
6400,臺南市,日本鰻鱺,96,503331.0933
4946,雲林縣,吳郭魚類,98,502077.958
1377,宜蘭縣,其他海水魚類,101,500211.9563
14951,高雄市,凡納對蝦,102,497865.1413
6314,嘉義縣,文蛤,104,497421.792
6569,高雄市,日本鰻鱺,97,496280.778
7839,屏東縣,晶瑩櫻蝦,102,495144.897
1374,宜蘭縣,其他海水魚類,98,495113.962
7841,屏東縣,晶瑩櫻蝦,104,493146.5226
15503,國外基地,大鯊,92,492034.7731
6829,屏東縣,紅眼沙鱸,102,490316.5275
12335,高雄市,帶鰆科,95,489389.5864
1368,宜蘭縣,其他海水魚類,92,485726.3416
4690,彰化縣,文蛤,102,485492.9
12952,新北市,其他海水魚類,105,485212.375
5757,嘉義縣,虱目魚,97,484722.403
7541,屏東縣,黑皮旗魚,102,484688.2436
14273,高雄市,鱸魚,101,484568.6712
7842,屏東縣,晶瑩櫻蝦,105,482328.61
13821,臺南市,點帶石斑,105,481385.96
266,新北市,鎖管,95,480863.675
15451,國外基地,黑皮旗魚,97,480586.5283
13635,臺南市,日本鰻鱺,104,478799.175
7840,屏東縣,晶瑩櫻蝦,103,478794.0677
14455,高雄市,鞍帶石斑魚,106,478463.7879
12494,高雄市,大鯊,97,477265.6376
4680,彰化縣,文蛤,92,475015.8
4691,彰化縣,文蛤,103,473346.0
10689,基隆市,鯖,98,472814.243
4674,彰化縣,牡蠣,101,472042.2
10303,澎湖縣,其他海水魚類,92,471743.2
14865,高雄市,鎖管,100,470582.7778
1542,宜蘭縣,其他蝦類,95,470556.4688
1378,宜蘭縣,其他海水魚類,102,470242.3153
12401,高雄市,日本馬加鰆,96,469377.878
6917,屏東縣,其他鯛,93,468002.67
14833,高雄市,其他海水魚類,100,466803.3617
8874,臺東縣,其他海水魚類,97,466572.0
1369,宜蘭縣,其他海水魚類,93,465533.6912
15601,國外基地,魷魚,98,464499.6975
14834,高雄市,其他海水魚類,101,462992.8145
14570,高雄市,帶鰆科,102,461625.2025
921,宜蘭縣,鬼頭刀,93,460472.319
14127,臺南市,凡納對蝦,104,459096.2881
13636,臺南市,日本鰻鱺,105,457308.1
7843,屏東縣,晶瑩櫻蝦,106,457218.6892
10087,澎湖縣,海鱺,92,457200.0
12339,高雄市,帶鰆科,99,454773.6371
10916,新竹市,真鯛,93,450799.14
6871,屏東縣,其他觀賞魚,102,450169.6562
7962,屏東縣,鱉,96,449471.264
7542,屏東縣,黑皮旗魚,103,448516.148
7820,屏東縣,凡納對蝦,96,448509.915
14453,高雄市,鞍帶石斑魚,104,447660.1
6199,嘉義縣,凡納對蝦,101,447234.4057
247,新北市,其他海水魚類,92,446665.828
15276,國外基地,帶鰆科,96,446516.5422
966,宜蘭縣,花腹鯖,106,445636.7472
15604,國外基地,魷魚,101,445067.8915
7694,屏東縣,其他海水魚類,94,443827.6443
12968,新北市,鎖管,105,443692.5042
5761,嘉義縣,虱目魚,101,442759.1815
13637,臺南市,日本鰻鱺,106,442720.5
6870,屏東縣,其他觀賞魚,101,441948.4013
14568,高雄市,帶鰆科,100,441498.4079
13632,臺南市,日本鰻鱺,101,440000.0
14954,高雄市,凡納對蝦,105,439538.6275
4944,雲林縣,吳郭魚類,96,439199.5017
